Date,Asset,Adjusted Close
2020-01-20,Reliance Industries,682.3466186523438
2020-01-21,Reliance Industries,683.036865234375
2020-01-22,Reliance Industries,682.7919311523438
2020-01-23,Reliance Industries,679.8975219726562
2020-01-24,Reliance Industries,677.5375366210938
2020-01-27,Reliance Industries,670.858154296875
2020-01-28,Reliance Industries,655.3617553710938
2020-01-29,Reliance Industries,658.9686279296875
2020-01-30,Reliance Industries,642.8936157226562
2020-01-31,Reliance Industries,628.5995483398438
2020-02-03,Reliance Industries,616.9552001953125
2020-02-04,Reliance Industries,635.167724609375
2020-02-05,Reliance Industries,645.0086059570312
2020-02-06,Reliance Industries,649.14990234375
2020-02-07,Reliance Industries,638.3961791992188
2020-02-10,Reliance Industries,639.2644653320312
2020-02-11,Reliance Industries,646.9011840820312
2020-02-12,Reliance Industries,654.7161254882812
2020-02-13,Reliance Industries,656.4304809570312
2020-02-14,Reliance Industries,662.4197998046875
2020-02-17,Reliance Industries,658.2561645507812
2020-02-18,Reliance Industries,653.4246826171875
2020-02-19,Reliance Industries,669.633544921875
2020-02-20,Reliance Industries,661.6849975585938
2020-02-24,Reliance Industries,643.4278564453125
2020-02-25,Reliance Industries,630.71484375
2020-02-26,Reliance Industries,619.849609375
2020-02-27,Reliance Industries,617.2891235351562
2020-02-28,Reliance Industries,591.6400756835938
2020-03-02,Reliance Industries,586.0740356445312
2020-03-03,Reliance Industries,597.96337890625
2020-03-04,Reliance Industries,596.5606689453125
2020-03-05,Reliance Industries,583.84765625
2020-03-06,Reliance Industries,565.9689331054688
2020-03-09,Reliance Industries,496.1245422363281
2020-03-11,Reliance Industries,513.6691284179688
2020-03-12,Reliance Industries,473.3477783203125
2020-03-13,Reliance Industries,492.1837158203125
2020-03-16,Reliance Industries,452.2853698730469
2020-03-17,Reliance Industries,448.8565979003906
2020-03-18,Reliance Industries,431.2674560546875
2020-03-19,Reliance Industries,408.64654541015625
2020-03-20,Reliance Industries,453.2872619628906
2020-03-23,Reliance Industries,393.6623840332031
2020-03-24,Reliance Industries,420.090576171875
2020-03-25,Reliance Industries,481.919677734375
2020-03-26,Reliance Industries,474.7727355957031
2020-03-27,Reliance Industries,474.50555419921875
2020-03-30,Reliance Industries,458.85345458984375
2020-03-31,Reliance Industries,495.94647216796875
2020-04-01,Reliance Industries,481.1181945800781
2020-04-03,Reliance Industries,479.78228759765625
2020-04-07,Reliance Industries,537.0693969726562
2020-04-08,Reliance Industries,530.8574829101562
2020-04-09,Reliance Industries,543.2366943359375
2020-04-13,Reliance Industries,529.5216674804688
2020-04-15,Reliance Industries,512.0216064453125
2020-04-16,Reliance Industries,520.1259155273438
2020-04-17,Reliance Industries,545.0401000976562
2020-04-20,Reliance Industries,553.85693359375
2020-04-21,Reliance Industries,550.9849243164062
2020-04-22,Reliance Industries,607.2031860351562
2020-04-23,Reliance Industries,610.4539184570312
2020-04-24,Reliance Industries,630.98193359375
2020-04-27,Reliance Industries,636.659423828125
2020-04-28,Reliance Industries,635.9469604492188
2020-04-29,Reliance Industries,635.41259765625
2020-04-30,Reliance Industries,652.8013916015625
2020-05-04,Reliance Industries,639.0862426757812
2020-05-05,Reliance Industries,650.4190063476562
2020-05-06,Reliance Industries,650.4637451171875
2020-05-07,Reliance Industries,671.0361328125
2020-05-08,Reliance Industries,695.4605712890625
2020-05-11,Reliance Industries,702.1399536132812
2020-05-12,Reliance Industries,658.7014770507812
2020-05-13,Reliance Industries,672.677001953125
2020-05-14,Reliance Industries,645.4812622070312
2020-05-15,Reliance Industries,656.0224609375
2020-05-18,Reliance Industries,647.6389770507812
2020-05-19,Reliance Industries,633.3219604492188
2020-05-20,Reliance Industries,644.469970703125
2020-05-21,Reliance Industries,647.86376953125
2020-05-22,Reliance Industries,643.5034790039062
2020-05-26,Reliance Industries,640.132080078125
2020-05-27,Reliance Industries,649.7967529296875
2020-05-28,Reliance Industries,661.7987670898438
2020-05-29,Reliance Industries,658.2700805664062
2020-06-01,Reliance Industries,683.42041015625
2020-06-02,Reliance Industries,690.3204956054688
2020-06-03,Reliance Industries,692.9951171875
2020-06-04,Reliance Industries,710.14404296875
2020-06-05,Reliance Industries,710.9981079101562
2020-06-08,Reliance Industries,705.5140380859375
2020-06-09,Reliance Industries,690.9722900390625
2020-06-10,Reliance Industries,706.7053833007812
2020-06-11,Reliance Industries,691.2195434570312
2020-06-12,Reliance Industries,714.189697265625
2020-06-15,Reliance Industries,725.7647705078125
2020-06-16,Reliance Industries,727.1807861328125
2020-06-17,Reliance Industries,726.1243286132812
2020-06-18,Reliance Industries,744.3522338867188
2020-06-19,Reliance Industries,790.8770751953125
2020-06-22,Reliance Industries,784.9210815429688
2020-06-23,Reliance Industries,773.5706787109375
2020-06-24,Reliance Industries,776.6947631835938
2020-06-25,Reliance Industries,772.22216796875
2020-06-26,Reliance Industries,782.8980712890625
2020-06-29,Reliance Industries,774.5820922851562
2020-06-30,Reliance Industries,766.0188598632812
2020-07-01,Reliance Industries,781.0775146484375
2020-07-02,Reliance Industries,794.524169921875
2020-07-03,Reliance Industries,806.958740234375
2020-07-06,Reliance Industries,835.799560546875
2020-07-07,Reliance Industries,823.00390625
2020-07-08,Reliance Industries,811.5172119140625
2020-07-09,Reliance Industries,823.3650512695312
2020-07-10,Reliance Industries,847.6475219726562
2020-07-13,Reliance Industries,873.3515625
2020-07-14,Reliance Industries,865.2273559570312
2020-07-15,Reliance Industries,832.2791748046875
2020-07-16,Reliance Industries,832.0083618164062
2020-07-17,Reliance Industries,862.835205078125
2020-07-20,Reliance Industries,866.5361328125
2020-07-21,Reliance Industries,889.8480834960938
2020-07-22,Reliance Industries,904.4943237304688
2020-07-23,Reliance Industries,928.7765502929688
2020-07-24,Reliance Industries,968.65283203125
2020-07-27,Reliance Industries,973.1887817382812
2020-07-28,Reliance Industries,982.8927612304688
2020-07-29,Reliance Industries,946.311279296875
2020-07-30,Reliance Industries,951.8177490234375
2020-07-31,Reliance Industries,932.9740600585938
2020-08-03,Reliance Industries,906.7509765625
2020-08-04,Reliance Industries,970.6612548828125
2020-08-05,Reliance Industries,959.7614135742188
2020-08-06,Reliance Industries,963.2140502929688
2020-08-07,Reliance Industries,968.7882080078125
2020-08-10,Reliance Industries,956.782470703125
2020-08-11,Reliance Industries,963.0787963867188
2020-08-12,Reliance Industries,960.2802734375
2020-08-13,Reliance Industries,957.775390625
2020-08-14,Reliance Industries,954.0518798828125
2020-08-17,Reliance Industries,943.919189453125
2020-08-18,Reliance Industries,956.1957397460938
2020-08-19,Reliance Industries,962.0632934570312
2020-08-20,Reliance Industries,946.4918212890625
2020-08-21,Reliance Industries,939.6314086914062
2020-08-24,Reliance Industries,945.9050903320312
2020-08-25,Reliance Industries,939.7442016601562
2020-08-26,Reliance Industries,964.6583251953125
2020-08-27,Reliance Industries,952.6076049804688
2020-08-28,Reliance Industries,955.112548828125
2020-08-31,Reliance Industries,939.1123657226562
2020-09-01,Reliance Industries,942.0687255859375
2020-09-02,Reliance Industries,960.5511474609375
2020-09-03,Reliance Industries,953.2845458984375
2020-09-04,Reliance Industries,937.55517578125
2020-09-07,Reliance Industries,939.992431640625
2020-09-08,Reliance Industries,951.0278930664062
2020-09-09,Reliance Industries,975.5132446289062
2020-09-10,Reliance Industries,1044.4110107421875
2020-09-11,Reliance Industries,1047.006103515625
2020-09-14,Reliance Industries,1039.2430419921875
2020-09-15,Reliance Industries,1046.60009765625
2020-09-16,Reliance Industries,1049.172607421875
2020-09-17,Reliance Industries,1037.5281982421875
2020-09-18,Reliance Industries,1040.664794921875
2020-09-21,Reliance Industries,1018.1653442382812
2020-09-22,Reliance Industries,997.990234375
2020-09-23,Reliance Industries,1006.8590698242188
2020-09-24,Reliance Industries,984.4724731445312
2020-09-25,Reliance Industries,993.7250366210938
2020-09-28,Reliance Industries,1000.2921752929688
2020-09-29,Reliance Industries,1013.2908325195312
2020-09-30,Reliance Industries,1008.4613647460938
2020-10-01,Reliance Industries,1004.3541259765625
2020-10-05,Reliance Industries,998.464111328125
2020-10-06,Reliance Industries,997.629150390625
2020-10-07,Reliance Industries,1018.91015625
2020-10-08,Reliance Industries,1010.6729736328125
2020-10-09,Reliance Industries,1008.0552368164062
2020-10-12,Reliance Industries,1009.6799926757812
2020-10-13,Reliance Industries,1029.38134765625
2020-10-14,Reliance Industries,1032.450439453125
2020-10-15,Reliance Industries,995.8914794921875
2020-10-16,Reliance Industries,982.03515625
2020-10-19,Reliance Industries,982.2157592773438
2020-10-20,Reliance Industries,973.0535278320312
2020-10-21,Reliance Industries,958.9263916015625
2020-10-22,Reliance Industries,950.9601440429688
2020-10-23,Reliance Industries,953.7133178710938
2020-10-26,Reliance Industries,915.822998046875
2020-10-27,Reliance Industries,918.26025390625
2020-10-28,Reliance Industries,907.8567504882812
2020-10-29,Reliance Industries,914.8299560546875
2020-10-30,Reliance Industries,927.287109375
2020-11-02,Reliance Industries,847.3765869140625
2020-11-03,Reliance Industries,835.167724609375
2020-11-04,Reliance Industries,863.5120849609375
2020-11-05,Reliance Industries,882.3783569335938
2020-11-06,Reliance Industries,915.8455200195312
2020-11-09,Reliance Industries,925.5720825195312
2020-11-10,Reliance Industries,940.8500366210938
2020-11-11,Reliance Industries,901.4251098632812
