Simulation,Terminal Portfolio Value,Profit or Loss
4997,915058.1181196288,-84941.88188037125
4998,970638.9456877323,-29361.05431226769
4999,971336.3265695012,-28663.673430498806
5000,977810.1163749214,-22189.883625078597
5001,949309.9781512261,-50690.02184877393
5002,886949.0565772214,-113050.94342277863
5003,959568.3312111656,-40431.66878883436
5004,1137302.863210921,137302.86321092094
5005,1013983.4344483447,13983.43444834475
5006,987473.794567438,-12526.205432562041
5007,1121414.4303531887,121414.43035318865
5008,1012752.5189865236,12752.518986523617
5009,1003865.2766855942,3865.276685594232
5010,1080026.3945247298,80026.39452472981
5011,1118187.7353877649,118187.73538776487
5012,1106658.1538547706,106658.15385477059
5013,1130026.6007729862,130026.60077298619
5014,1016954.6756918107,16954.67569181067
5015,1183071.517815377,183071.5178153771
5016,910957.6280843727,-89042.37191562727
5017,955063.0820181703,-44936.91798182973
5018,1051212.1412989043,51212.14129890432
5019,1095689.913576933,95689.91357693309
5020,1032374.1238829038,32374.123882903834
5021,1003044.2483256526,3044.2483256525593
5022,922966.4617840563,-77033.53821594373
5023,1049406.108011049,49406.108011048986
5024,961512.375217601,-38487.62478239904
5025,977262.158607818,-22737.841392182047
5026,1066430.3281851928,66430.32818519277
5027,1031889.8856995953,31889.885699595325
5028,1085612.8732343288,85612.87323432881
5029,959906.5262817901,-40093.47371820989
5030,1031420.4835607284,31420.483560728375
5031,1069118.410431651,69118.41043165093
5032,922669.0911205279,-77330.90887947206
5033,920613.1955347336,-79386.80446526641
5034,1010997.384423248,10997.384423248004
5035,1003065.457811486,3065.457811485976
5036,1056352.8767962472,56352.876796247205
5037,1037884.3505023598,37884.3505023598
5038,1038783.7035365313,38783.703536531306
5039,1073194.325163566,73194.32516356604
5040,951108.7034636049,-48891.29653639509
5041,991802.6548963657,-8197.345103634289
5042,845763.7641673369,-154236.23583266314
5043,1014068.758422751,14068.75842275098
5044,1018047.2303191748,18047.23031917482
5045,947988.2833838288,-52011.71661617118
5046,1078105.2072202305,78105.20722023048
5047,1018903.8832876212,18903.883287621196
5048,1216363.440374764,216363.44037476392
5049,881488.9555935524,-118511.04440644756
5050,958145.5473162871,-41854.45268371294
5051,1034689.8084494836,34689.80844948359
5052,993484.1866381342,-6515.813361865818
5053,1057586.360944044,57586.36094404408
5054,1015467.0394601761,15467.039460176136
5055,1037088.0736027377,37088.07360273774
5056,1056343.0853654314,56343.08536543138
5057,1036651.4141142304,36651.41411423043
5058,936975.5742003899,-63024.42579961009
5059,989185.3822669826,-10814.617733017425
5060,912729.3299241284,-87270.67007587163
5061,944097.9141952484,-55902.08580475161
5062,1094050.5548810568,94050.55488105677
5063,1020578.6648213977,20578.664821397746
5064,970775.9016535362,-29224.098346463754
5065,987911.2345106554,-12088.765489344602
5066,1033623.1173069106,33623.11730691057
5067,1040924.033443751,40924.03344375105
5068,949112.2730770363,-50887.726922963746
5069,1010563.437722801,10563.437722800998
5070,1006228.3101433973,6228.310143397306
5071,1074566.8872403537,74566.88724035374
5072,1100345.6019902173,100345.60199021734
5073,1000484.7643962485,484.7643962485017
5074,1103223.8815346041,103223.88153460412
5075,1005417.2210438983,5417.221043898258
5076,925660.975372755,-74339.02462724503
5077,1219036.5879817414,219036.5879817414
5078,914448.4838106994,-85551.51618930057
5079,1087525.0613246888,87525.06132468884
5080,1023984.6327772518,23984.63277725177
5081,1017187.2685880167,17187.26858801674
5082,1002593.9140871936,2593.9140871935524
5083,1009397.6558218198,9397.65582181979
5084,1046018.0652533622,46018.065253362176
5085,1013721.9393417722,13721.939341772231
5086,996576.3161783861,-3423.6838216139004
5087,1006930.0551329491,6930.055132949143
5088,1092325.5881099305,92325.58810993051
5089,1056915.2081285152,56915.208128515165
5090,1025437.7135811026,25437.71358110255
5091,1024794.02205,24794.02205000003
5092,1062896.9651658186,62896.965165818576
5093,986854.5612253199,-13145.438774680137
5094,1109166.686239622,109166.68623962207
5095,973530.3220448459,-26469.677955154097
5096,931192.1504902992,-68807.84950970078
5097,1013533.1658688785,13533.165868878481
5098,1034007.6708866459,34007.67088664591
5099,919257.4247072026,-80742.57529279741
5100,1065809.0545762416,65809.05457624164
5101,1102745.372156002,102745.3721560021
5102,936196.3036700304,-63803.69632996956
5103,934827.3950009976,-65172.60499900242
5104,939878.2680850569,-60121.731914943084
5105,1083706.7924161153,83706.79241611529
5106,1127009.0464144002,127009.04641440022
5107,971078.526435536,-28921.473564464017
5108,896361.1451975019,-103638.85480249813
5109,908685.8711533472,-91314.1288466528
5110,1066582.0322284696,66582.03222846962
5111,858973.9569166326,-141026.0430833674
5112,1063089.593998064,63089.593998064054
5113,993372.295880485,-6627.704119515023
5114,991990.1900198205,-8009.809980179532
5115,1164691.9478127358,164691.9478127358
5116,1024189.9917843929,24189.991784392856
5117,990262.8654827795,-9737.134517220547
5118,1005249.9085288089,5249.908528808854
5119,992701.961766827,-7298.038233172963
5120,991282.2831201376,-8717.71687986236
5121,1018229.3194110552,18229.319411055185
5122,868301.3405049681,-131698.65949503193
5123,1023347.1996716909,23347.199671690934
5124,1080945.4447001754,80945.44470017543
5125,953294.7831057227,-46705.216894277255
5126,1013927.399995973,13927.399995972984
5127,966262.5561733628,-33737.44382663723
5128,995046.8960878771,-4953.103912122897
5129,1079544.6911701378,79544.69117013784
5130,960415.4828619675,-39584.517138032475
5131,914174.1559157625,-85825.84408423747
5132,1077640.1401246332,77640.14012463321
5133,976008.935884701,-23991.06411529903
5134,918600.1652482197,-81399.83475178026
5135,1018318.6835033004,18318.683503300417
5136,965110.9260104325,-34889.07398956746
5137,1082461.4258659086,82461.42586590862
5138,943248.3030749132,-56751.696925086784
5139,1029129.4738125405,29129.473812540527
5140,979382.1640781863,-20617.835921813734
5141,1013541.5201870976,13541.520187097602
5142,1091618.0633261318,91618.06332613179
5143,1041016.9068668798,41016.906866879785
5144,1136071.9641652585,136071.96416525845
5145,1064652.7138791848,64652.7138791848
5146,1012407.6626197491,12407.662619749084
5147,1005650.6807434012,5650.680743401172
5148,1056520.400667386,56520.4006673859
5149,930493.9591535697,-69506.04084643035
5150,1007949.2166802773,7949.216680277255
5151,958157.1603156889,-41842.83968431107
5152,1050357.0313488345,50357.03134883451
5153,995693.205850475,-4306.794149524998
5154,1037293.3302540035,37293.33025400352
5155,1024391.8135059315,24391.813505931525
5156,989397.8878736454,-10602.112126354594
5157,1113666.9969911752,113666.99699117523
5158,1000588.0049526647,588.0049526647199
5159,1094588.3692697024,94588.36926970235
5160,1051705.0734273337,51705.07342733373
5161,1118444.3618571402,118444.3618571402
5162,1000404.1868157501,404.1868157500867
5163,941635.2238893436,-58364.77611065644
5164,1017616.9752456978,17616.975245697773
5165,850514.9198298424,-149485.0801701576
5166,972449.3356368842,-27550.664363115793
5167,961315.0098812364,-38684.99011876364
5168,1097529.3454880316,97529.34548803163
5169,1037649.8477498082,37649.84774980822
5170,1010154.017241842,10154.017241841997
5171,1034984.7021931428,34984.702193142846
5172,1014877.2452230391,14877.245223039063
5173,1105217.6251778882,105217.6251778882
5174,919073.8563362061,-80926.14366379392
5175,843912.926393564,-156087.07360643602
5176,980591.3019479011,-19408.698052098858
5177,1013161.4832273072,13161.48322730721
5178,951680.814190639,-48319.18580936105
5179,965271.2441019947,-34728.75589800533
5180,1025767.9322987625,25767.93229876249
5181,1014907.5445074567,14907.54450745671
5182,969616.7960822291,-30383.20391777088
5183,1041821.7287340909,41821.728734090924
5184,989608.7998599934,-10391.200140006607
5185,959235.694702055,-40764.305297945044
5186,1063554.9798239276,63554.97982392763
5187,1055694.3299995477,55694.329999547685
5188,1069292.0480033709,69292.04800337087
5189,1069052.926626098,69052.92662609811
5190,991950.9881805002,-8049.011819499778
5191,951033.8097515862,-48966.190248413826
5192,1052169.872875201,52169.87287520105
5193,931229.9835039697,-68770.01649603026
5194,964219.921456677,-35780.078543322976
5195,995639.2719031392,-4360.72809686081
5196,920286.4450867033,-79713.55491329671
5197,976237.3344151529,-23762.6655848471
5198,996395.0019198515,-3604.998080148478
5199,1085093.2199385907,85093.21993859066
5200,979622.7541915285,-20377.24580847146
5201,1044961.8641200322,44961.86412003217
5202,1129774.2120301507,129774.2120301507
5203,1021482.0084180747,21482.008418074693
5204,1141003.1165086753,141003.11650867527
5205,1091338.9325441655,91338.93254416552
5206,975508.4186417105,-24491.581358289463
5207,974024.4029771345,-25975.59702286555
5208,1044703.5666435531,44703.56664355309
5209,1005263.6207650709,5263.620765070897
5210,905862.2421576894,-94137.75784231059
5211,930725.1214306083,-69274.87856939167
5212,942209.1860770485,-57790.81392295146
5213,977836.7366108602,-22163.263389139785
5214,1045857.9834844511,45857.98348445108
5215,1008500.2608258027,8500.260825802688
5216,1017380.0319188655,17380.031918865512
5217,944136.0752079212,-55863.92479207879
5218,1010524.8501004947,10524.850100494688
5219,1025759.2357946037,25759.23579460371
5220,1013887.8159201649,13887.815920164925
5221,972162.4671318245,-27837.532868175535
5222,923899.094881917,-76100.905118083
5223,982448.1382649922,-17551.861735007842
5224,1022591.6129646844,22591.612964684376
5225,1015290.2527998798,15290.25279987976
5226,1160103.6165304636,160103.61653046357
5227,965941.6969321665,-34058.303067833534
5228,1154652.2484010349,154652.24840103486
5229,919175.8200747338,-80824.17992526619
5230,1056156.9130989164,56156.91309891641
5231,906270.0664877925,-93729.93351220747
5232,923198.020343506,-76801.97965649399
5233,1022851.1441616901,22851.144161690143
5234,900020.7500747945,-99979.24992520548
5235,949022.801175281,-50977.198824718944
5236,922836.1049680082,-77163.89503199176
5237,1126493.9620649284,126493.96206492838
5238,1036833.5906720862,36833.590672086226
5239,1054511.040306074,54511.04030607408
5240,1054295.197869993,54295.19786999305
5241,1110866.3557765866,110866.35577658657
5242,1026469.8919906741,26469.891990674078
5243,1092309.5653421076,92309.56534210755
5244,961445.998406369,-38554.001593630994
5245,1093673.8127718554,93673.81277185539
5246,800509.0430082146,-199490.95699178544
5247,961778.783261746,-38221.21673825395
5248,949411.7136570619,-50588.28634293808
5249,1107145.925547871,107145.92554787104
5250,948862.0260318025,-51137.973968197475
5251,823461.9536034319,-176538.04639656807
5252,1094186.2306667874,94186.23066678736
5253,952361.2885720152,-47638.71142798476
5254,955441.1586059049,-44558.8413940951
5255,919474.6499723118,-80525.3500276882
5256,914422.484135311,-85577.51586468902
5257,968725.0093265211,-31274.990673478926
5258,1031411.9825327956,31411.982532795635
5259,1018884.8370770229,18884.83707702288
5260,921412.3646868847,-78587.63531311532
5261,947379.9435584114,-52620.05644158856
5262,941149.010993389,-58850.98900661105
5263,985971.7856879412,-14028.214312058757
5264,1086980.0713329848,86980.07133298484
5265,902218.2004358652,-97781.7995641348
5266,1013596.0901440637,13596.090144063695
5267,1130055.681238853,130055.6812388529
5268,977954.7314631925,-22045.268536807504
5269,1068652.5813584952,68652.58135849517
5270,941987.9007527819,-58012.09924721811
5271,1052746.4704612195,52746.47046121955
5272,1147022.8899884329,147022.88998843287
5273,1053893.598746477,53893.59874647693
5274,1025090.267411748,25090.267411747947
5275,1058200.9558092481,58200.955809248146
5276,989185.2402134354,-10814.759786564624
5277,1002241.0394403227,2241.0394403226674
5278,960805.6690773205,-39194.33092267951
5279,1103666.5157553377,103666.51575533766
5280,925866.394365846,-74133.60563415405
5281,1132290.0188762546,132290.01887625456
5282,931276.0757376272,-68723.92426237278
5283,1044300.5022671974,44300.50226719736
5284,882447.4891381175,-117552.51086188247
5285,974246.1852724144,-25753.814727585646
5286,1151228.9727905262,151228.97279052623
5287,954912.532830157,-45087.46716984303
5288,919307.6020669497,-80692.39793305029
5289,1011433.8470148159,11433.847014815896
5290,913494.6134918224,-86505.38650817762
5291,1061456.0938038016,61456.093803801574
5292,1026316.66823367,26316.668233669945
5293,958073.197581141,-41926.80241885898
5294,910731.9178745255,-89268.08212547447
5295,1041694.8824744283,41694.882474428276
5296,988750.3382423988,-11249.661757601192
5297,974103.8851279798,-25896.114872020204
5298,1128775.4106370267,128775.41063702665
5299,1020007.2442175116,20007.244217511616
5300,1000825.075332711,825.0753327109851
5301,1073708.4657481995,73708.4657481995
5302,979464.6352492804,-20535.36475071963
5303,877396.5631321012,-122603.4368678988
5304,978730.8020469251,-21269.197953074938
5305,992520.2400368334,-7479.759963166551
5306,989007.9644437388,-10992.035556261195
5307,1118338.1049183575,118338.10491835745
5308,1020590.7988765546,20590.79887655459
5309,1035436.9228676745,35436.9228676745
5310,1023480.2595356603,23480.25953566027
5311,1056476.671763532,56476.6717635321
5312,1017796.4534776736,17796.45347767358
5313,970008.7816871641,-29991.218312835903
5314,909530.8421201057,-90469.15787989425
5315,1095188.1800744506,95188.18007445056
5316,1022512.6828659767,22512.682865976705
5317,1092453.2749369391,92453.27493693912
5318,1050304.6704848097,50304.67048480967
5319,1019059.3310493641,19059.33104936406
5320,881384.1956973722,-118615.8043026278
5321,1042368.4800245021,42368.48002450215
5322,1038554.0566170994,38554.05661709944
5323,1013621.886168955,13621.88616895501
5324,997729.9738124612,-2270.0261875387514
5325,1085203.1724725745,85203.17247257452
5326,1270049.2238475212,270049.22384752124
5327,1044412.9408772653,44412.9408772653
5328,1027272.9393526112,27272.939352611196
5329,976494.8225419754,-23505.177458024584
5330,1134931.8097731597,134931.80977315968
5331,1101835.365294609,101835.36529460899
5332,1067227.5254797167,67227.52547971671
5333,1001286.1562163646,1286.1562163645867
5334,1083298.0824916055,83298.08249160554
5335,1008477.621822374,8477.621822374058
5336,1018676.9294699752,18676.929469975177
5337,1043465.7223418736,43465.72234187357
5338,1041860.7674033514,41860.767403351376
5339,1039914.5521217493,39914.552121749264
5340,999957.9064399299,-42.09356007014867
5341,1028581.6620091803,28581.66200918029
5342,1030109.7520794132,30109.752079413156
5343,943138.4389844786,-56861.56101552141
5344,979762.3534440575,-20237.646555942483
5345,1056068.3807521542,56068.38075215416
5346,980279.4223150393,-19720.577684960677
5347,951452.5968691855,-48547.40313081455
5348,1136363.21308555,136363.21308555012
5349,950322.687120986,-49677.312879013945
5350,975404.354256118,-24595.64574388205
5351,1058612.7208107496,58612.72081074957
5352,1010386.1850142406,10386.18501424056
5353,1100310.86209261,100310.86209260998
5354,1028114.3039491063,28114.303949106252
5355,1015906.0627483724,15906.062748372438
5356,1016014.4021614157,16014.402161415666
5357,991495.0147398309,-8504.985260169138
5358,987020.229870647,-12979.77012935304
5359,919440.5219115186,-80559.47808848135
5360,1090694.2407839422,90694.24078394216
5361,1032288.4784505204,32288.47845052043
5362,944364.1280830983,-55635.87191690167
5363,1039781.0188584838,39781.01885848376
5364,920852.220513416,-79147.77948658401
5365,1077990.0683427174,77990.06834271736
5366,979191.8847226395,-20808.115277360543
5367,1016817.7857645049,16817.785764504923
5368,1207380.2314250916,207380.23142509162
5369,1016097.1051438755,16097.105143875466
5370,880237.2804622124,-119762.7195377876
5371,1037905.6761139593,37905.676113959285
5372,1027679.0790254282,27679.07902542816
5373,1130018.2166792152,130018.2166792152
5374,1094306.578244672,94306.57824467192
5375,947388.5972791057,-52611.402720894315
5376,1063922.5750542232,63922.57505422318
5377,1071782.082179949,71782.08217994892
5378,1077381.9619292913,77381.96192929125
5379,977221.6230934531,-22778.37690654688
5380,955716.9730085504,-44283.026991449646
5381,1015716.1795734667,15716.179573466652
5382,988912.4142218619,-11087.585778138135
5383,948885.9269615234,-51114.073038476636
5384,1031327.8761900144,31327.876190014416
5385,1038162.3927788252,38162.39277882525
5386,1049572.8097191853,49572.809719185345
5387,1148832.6407449772,148832.64074497717
5388,918017.7895064045,-81982.21049359546
5389,985192.5438571542,-14807.456142845796
5390,995762.5830906573,-4237.416909342748
5391,967584.6759946924,-32415.32400530763
5392,925041.450077038,-74958.54992296197
5393,1004183.3023104696,4183.30231046956
5394,983386.1247349358,-16613.875265064184
5395,1121059.2275631228,121059.22756312275
5396,1009565.1452835093,9565.145283509279
5397,995340.7541084421,-4659.24589155789
5398,1020376.4858108282,20376.485810828162
5399,955848.5721878043,-44151.42781219573
5400,1053135.44082967,53135.44082967006
5401,1055359.8921517292,55359.892151729204
5402,950246.1954849841,-49753.804515015916
5403,1065119.92026639,65119.92026639008
5404,1016555.0174872477,16555.017487247707
5405,1117426.8247460446,117426.82474604459
5406,991138.0052713893,-8861.994728610734
5407,977825.9881926448,-22174.011807355215
5408,914295.9605942041,-85704.03940579586
5409,1020518.3866460857,20518.38664608565
5410,1015470.5854877679,15470.585487767938
5411,1013612.6019494059,13612.601949405856
5412,940029.9165174203,-59970.08348257968
5413,1001009.6927501706,1009.6927501705941
5414,1024417.5622881223,24417.56228812225
5415,1015154.5060702628,15154.506070262752
5416,901252.2905213559,-98747.70947864407
5417,979197.526493329,-20802.473506671027
5418,1107041.678768353,107041.67876835307
5419,1030537.6728743347,30537.672874334734
5420,1010031.3699331733,10031.369933173293
5421,1154210.8458728762,154210.84587287623
5422,1070992.938114281,70992.93811428105
5423,875890.8932536785,-124109.10674632154
5424,1036484.4702528748,36484.47025287477
5425,1008257.3246367843,8257.324636784266
5426,1070478.2201794183,70478.22017941833
5427,1107893.319167953,107893.31916795298
5428,930403.1605161938,-69596.83948380616
5429,1014294.9290212513,14294.929021251271
5430,1016257.6320112146,16257.63201121462
5431,968002.584563397,-31997.415436603012
5432,1045646.391756848,45646.39175684797
5433,1016721.364980389,16721.364980389015
5434,940728.3395835933,-59271.660416406696
5435,947789.3013186537,-52210.69868134626
5436,1070886.07971631,70886.0797163099
5437,928326.2093504159,-71673.79064958415
5438,1092083.98741589,92083.98741588998
5439,1048202.0359248299,48202.03592482989
5440,1041708.4578392857,41708.45783928572
5441,918782.4917418512,-81217.5082581488
5442,993193.1582900777,-6806.841709922301
5443,874056.21328857,-125943.78671142994
5444,1083402.18493433,83402.18493432994
5445,1032128.0906892458,32128.090689245844
5446,919318.3772238926,-80681.6227761074
5447,1064787.0632512781,64787.06325127813
5448,1018642.7960839588,18642.79608395882
5449,1027086.2996808039,27086.299680803902
5450,1058435.2867800891,58435.28678008914
5451,1069945.5734377082,69945.5734377082
5452,1055548.7935727,55548.793572699884
5453,1079652.4582957912,79652.45829579118
5454,981060.1182797534,-18939.88172024663
5455,1013798.8451050178,13798.845105017768
5456,1095486.94985028,95486.94985028007
5457,1111793.9347970244,111793.93479702435
5458,1111700.7683277996,111700.76832779963
5459,1020223.6946455847,20223.694645584677
5460,1165163.185351122,165163.18535112194
5461,1009758.8710221798,9758.87102217984
5462,1130194.460130625,130194.46013062494
5463,1099284.472088802,99284.47208880191
5464,974418.6110371706,-25581.38896282937
5465,950913.7937530109,-49086.20624698908
5466,1033223.0429958138,33223.04299581377
5467,1034114.8027079552,34114.80270795524
5468,990793.2780179704,-9206.721982029616
5469,1071411.605071214,71411.60507121403
5470,988408.1862296907,-11591.813770309323
5471,953470.9466343684,-46529.05336563161
5472,1046341.0279094487,46341.02790944872
5473,993587.5683257382,-6412.43167426181
5474,1140345.6730342421,140345.67303424212
5475,1105340.1622807647,105340.16228076466
5476,901788.8099290272,-98211.19007097278
5477,1029289.4276663789,29289.427666378906
5478,1072485.2232882387,72485.22328823875
5479,1087211.0529923674,87211.05299236742
5480,1055423.5518695326,55423.55186953256
5481,899212.8667837832,-100787.13321621681
5482,969136.1553221762,-30863.84467782383
5483,913190.1842987057,-86809.81570129434
5484,987476.934251556,-12523.065748443943
5485,999484.3483440112,-515.6516559887677
5486,996179.5542415207,-3820.445758479298
5487,1031115.4680148953,31115.468014895334
5488,1082144.3548940907,82144.35489409068
5489,1018764.6567581939,18764.656758193858
5490,1079262.8587098815,79262.85870988155
5491,959296.0094185021,-40703.9905814979
5492,992275.418443876,-7724.581556124031
5493,949021.1730657815,-50978.82693421852
5494,1030961.3602391108,30961.36023911077
5495,976494.7926841843,-23505.20731581573
5496,1012237.4147044362,12237.414704436203
5497,1041148.108425324,41148.10842532397
5498,1204413.240165137,204413.240165137
5499,1194464.051232349,194464.0512323489
5500,1036175.4389300782,36175.43893007818
5501,939741.9551391758,-60258.044860824244
5502,1082635.7559871199,82635.75598711986
5503,1023233.9847344318,23233.98473443184
5504,969869.8387575647,-30130.161242435337
5505,975484.1572755292,-24515.84272447077
5506,1000989.1708382632,989.170838263235
5507,944726.7234865566,-55273.276513443445
5508,1043304.7186302484,43304.71863024845
5509,946582.3310838385,-53417.66891616152
5510,1107403.8685591777,107403.86855917773
5511,1021370.9753278319,21370.975327831926
5512,902921.6181782791,-97078.38182172086
5513,1085300.7652395926,85300.76523959264
5514,982249.9162530398,-17750.083746960154
5515,1082447.0918322082,82447.09183220821
5516,1035326.5313803635,35326.53138036351
5517,984356.4608972331,-15643.539102766896
5518,894482.1937651752,-105517.80623482482
5519,996926.1302932831,-3073.869706716854
5520,954264.887085049,-45735.11291495105
5521,989228.9506349615,-10771.049365038518
5522,1024082.7292290116,24082.729229011573
5523,944624.3296105565,-55375.67038944352
5524,929297.0711562366,-70702.92884376342
5525,978504.346687571,-21495.65331242897
5526,985778.7784951465,-14221.221504853456
5527,959823.3178548715,-40176.68214512849
5528,1058538.4321763117,58538.43217631173
5529,1139534.5882445779,139534.58824457787
5530,943126.7618974572,-56873.23810254282
5531,1049558.2119215599,49558.21192155988
5532,957699.5018197576,-42300.49818024237
5533,1010011.6105874192,10011.610587419244
5534,987915.5034593375,-12084.496540662483
5535,1111799.268943863,111799.26894386299
5536,947115.5050690719,-52884.49493092811
5537,941769.0690188819,-58230.930981118116
5538,982417.8462344246,-17582.15376557538
5539,1014102.5909999881,14102.59099998814
5540,975416.5844860879,-24583.4155139121
5541,1067103.7708869819,67103.77088698186
5542,930027.4171900761,-69972.58280992392
5543,947686.2866360015,-52313.71336399845
5544,970129.6387816491,-29870.36121835094
5545,1095684.2507064443,95684.25070644426
5546,1052615.540653927,52615.54065392702
5547,1092587.560530934,92587.56053093402
5548,948779.5799569888,-51220.420043011196
5549,943369.4411952273,-56630.55880477268
5550,963803.4078164278,-36196.59218357224
5551,1026142.056732536,26142.056732535944
5552,994794.2325406466,-5205.767459353432
5553,992045.8666241213,-7954.133375878679
5554,966663.4909291787,-33336.50907082134
5555,1084181.9831291628,84181.9831291628
5556,1084135.2016160307,84135.20161603065
5557,1038067.628040019,38067.62804001896
5558,945921.2846066002,-54078.71539339982
5559,1050339.356504968,50339.3565049679
5560,1024420.8112509687,24420.81125096872
5561,1067948.7830828398,67948.7830828398
5562,878287.6035141874,-121712.39648581261
5563,958753.8852621693,-41246.11473783071
5564,1034158.0085539516,34158.00855395163
5565,993763.5830098036,-6236.416990196449
5566,1020955.3400204865,20955.340020486503
5567,988672.9162334821,-11327.083766517928
5568,971503.8980223554,-28496.101977644605
5569,963539.3214767511,-36460.67852324888
5570,984178.730354911,-15821.26964508905
5571,1069538.2789812952,69538.27898129518
5572,1048189.4973073449,48189.49730734492
5573,1085393.3157509882,85393.3157509882
5574,1044965.1725028801,44965.1725028801
5575,998783.5716550665,-1216.428344933549
5576,917534.6234026782,-82465.37659732183
5577,1007822.674643343,7822.674643342965
5578,1150064.1850621717,150064.18506217166
5579,1060980.1918032519,60980.19180325186
5580,1037591.7173417015,37591.7173417015
5581,1069566.0386057193,69566.03860571934
5582,1039655.3220322195,39655.3220322195
5583,1143818.473931105,143818.4739311051
5584,950727.4168263796,-49272.5831736204
5585,1090454.09371982,90454.09371982003
5586,1080222.4105621784,80222.41056217835
5587,1026734.1056454377,26734.105645437725
5588,1068618.153658162,68618.1536581621
5589,1051042.8277898023,51042.82778980234
5590,978686.863880096,-21313.136119903997
5591,1108942.6634217019,108942.66342170187
5592,1032244.0761210087,32244.076121008722
5593,864580.7294373845,-135419.27056261548
5594,1140624.4567333509,140624.45673335087
5595,992880.9774772387,-7119.022522761254
5596,1008298.545222011,8298.545222011046
5597,959663.7080286545,-40336.29197134555
5598,981159.8281886283,-18840.171811371692
5599,1015370.169373842,15370.169373841956
5600,1080376.840047557,80376.8400475569
5601,1023697.2381228904,23697.238122890354
5602,1038557.4483653822,38557.44836538215
5603,1084839.7852111065,84839.78521110653
5604,1038342.3249015495,38342.324901549495
5605,923179.3948643083,-76820.6051356917
5606,923687.669973847,-76312.33002615301
5607,1022366.367958375,22366.36795837502
5608,1039566.7462467148,39566.74624671484
5609,1032977.3444586778,32977.344458677806
5610,1011336.2747439791,11336.274743979098
5611,1193549.3242448496,193549.32424484962
5612,1039492.3888763054,39492.38887630543
5613,1032384.4004774047,32384.400477404706
5614,1077626.0178758556,77626.01787585556
5615,955880.1606157827,-44119.83938421728
5616,958442.0828672685,-41557.91713273153
5617,960118.508656601,-39881.491343399044
5618,1084174.1121716204,84174.11217162036
5619,1055798.0259667991,55798.02596679912
5620,1035895.328494362,35895.32849436195
5621,857953.7392618963,-142046.26073810365
5622,1020041.1464732178,20041.146473217756
5623,1012627.0544711486,12627.054471148644
5624,1009025.171605973,9025.171605973039
5625,1194500.0464622579,194500.04646225786
5626,1012010.5018215269,12010.501821526908
5627,1020054.7397076248,20054.739707624773
5628,1097378.1865565768,97378.18655657675
5629,1198486.255518305,198486.25551830512
5630,1032142.7533841227,32142.75338412274
5631,1045417.9525680331,45417.95256803313
5632,942841.7592122649,-57158.24078773509
5633,1063253.1458481222,63253.14584812219
5634,1098144.026372832,98144.02637283201
5635,979335.2641293099,-20664.735870690085
5636,1039196.7719062855,39196.77190628555
5637,1091000.0943373463,91000.09433734627
5638,1015450.9652656342,15450.965265634237
5639,1033891.2600126636,33891.26001266355
5640,917256.7422094003,-82743.25779059972
5641,1148590.0611858512,148590.06118585123
5642,1084233.5095898777,84233.50958987768
5643,1001827.0916390592,1827.0916390592465
5644,919297.9070307369,-80702.09296926309
5645,1221124.9868039498,221124.9868039498
5646,1075247.5288852134,75247.52888521343
5647,1097088.6670368789,97088.66703687888
5648,1018210.4660425206,18210.466042520595
5649,938515.6482671673,-61484.35173283273
5650,1022537.8115594655,22537.81155946548
5651,1053721.901991401,53721.9019914011
5652,1027051.988893946,27051.98889394605
5653,1122276.284953292,122276.284953292
5654,979116.9255892104,-20883.074410789646
5655,959015.6581270368,-40984.34187296324
5656,940839.3024428594,-59160.69755714061
5657,1231612.9759000675,231612.97590006748
5658,909145.7738780804,-90854.22612191958
5659,1085305.33667025,85305.33667024993
5660,1070517.5482861202,70517.54828612017
5661,1060887.8972255867,60887.8972255867
5662,989255.3878846142,-10744.612115385826
5663,989288.3147895242,-10711.685210475815
5664,1015965.5141654098,15965.51416540984
5665,1013907.3362483926,13907.336248392588
5666,966541.0187827426,-33458.981217257446
5667,1016659.1802078054,16659.18020780536
5668,1066012.531033715,66012.531033715
5669,1004617.1056516446,4617.105651644641
5670,966191.7495146334,-33808.25048536656
5671,1028411.094011654,28411.09401165403
5672,1032153.0684040023,32153.068404002348
5673,1159871.5364936118,159871.53649361175
5674,980569.5341451853,-19430.46585481474
5675,1087735.7445107922,87735.7445107922
5676,1058216.046135828,58216.0461358279
5677,1026894.0232906159,26894.023290615878
5678,1028213.731421842,28213.731421842007
5679,1047138.8127159815,47138.812715981505
5680,996511.1884632645,-3488.811536735506
5681,983067.8437203552,-16932.156279644812
5682,1020014.11316135,20014.11316135002
5683,1023205.6109783662,23205.610978366225
5684,1031614.839574188,31614.839574187994
5685,1102687.8809155766,102687.88091557659
5686,1172156.8993853696,172156.89938536962
5687,1080271.0713710026,80271.07137100259
5688,989553.8653637819,-10446.134636218078
5689,932742.5059700754,-67257.49402992462
5690,1112361.6945361258,112361.69453612575
5691,953215.4384756575,-46784.56152434251
5692,1060212.02128009,60212.02128009009
5693,1032693.4203519463,32693.42035194626
5694,903790.826503367,-96209.17349663295
5695,952974.5314638199,-47025.468536180095
5696,927805.3624449882,-72194.63755501178
5697,967986.1982767925,-32013.801723207464
5698,1095616.3733044295,95616.37330442946
5699,1040292.6251636235,40292.62516362348
5700,972424.3412835791,-27575.658716420876
